post_id,post_country,post_language,likes_cnt,comments_cnt,saved_cnt,post_type
0989,UK,German,83,20,15,Text
0989,UK,German,100,20,12,Text
0989,UK,German,83,22,11,Text
0990,France,Spanish,80,16,6,Text
0990,France,Spanish,91,20,6,Text
0990,France,Spanish,80,13,4,Text
0990,France,Spanish,77,16,6,Text
0991,UK,Hindi,308,40,30,Video
0991,UK,Hindi,306,43,30,Video
0991,UK,Hindi,303,40,32,Video
0992,Germany,French,123,36,13,Text
0992,Germany,French,135,27,15,Text
0992,Germany,French,132,36,16,Text
0992,Germany,French,134,30,17,Text
0993,Germany,Spanish,31,8,8,Text
0993,Germany,Spanish,48,6,3,Text
0993,Germany,Spanish,31,4,6,Text
0993,Germany,Spanish,29,7,2,Text
0993,Germany,Spanish,38,8,5,Text
0993,Germany,Spanish,37,7,8,Text
0993,Germany,Spanish,29,13,7,Text
0994,Italy,Portuguese,82,22,12,Text
0994,Italy,Portuguese,68,17,12,Text
0994,Italy,Portuguese,79,14,11,Text
0994,Italy,Portuguese,72,17,15,Text
0994,Italy,Portuguese,67,13,10,Text
0994,Italy,Portuguese,82,23,9,Text
0995,Brazil,Portuguese,134,16,19,Image
0995,Brazil,Portuguese,123,14,18,Image
0995,Brazil,Portuguese,142,11,16,Image
0995,Brazil,Portuguese,136,13,15,Image
0996,USA,German,82,13,14,Image
0996,USA,German,74,11,17,Image
0996,USA,German,79,10,12,Image
0996,USA,German,67,12,14,Image
0996,USA,German,68,11,13,Image
0996,USA,German,67,12,11,Image
0997,Canada,Spanish,107,9,10,Image
0997,Canada,Spanish,99,11,9,Image
0997,Canada,Spanish,108,15,11,Image
0997,Canada,Spanish,95,13,7,Image
0997,Canada,Spanish,101,15,11,Image
0997,Canada,Spanish,109,17,13,Image
0997,Canada,Spanish,113,19,8,Image
0998,Germany,Portuguese,111,19,22,Video
0998,Germany,Portuguese,119,15,25,Video
0998,Germany,Portuguese,105,18,22,Video
0998,Germany,Portuguese,119,17,21,Video
0999,India,English,150,35,5,Reel
0999,India,English,150,35,11,Reel
0999,India,English,143,36,7,Reel
0999,India,English,138,35,10,Reel
0999,India,English,143,40,5,Reel
0999,India,English,145,39,5,Reel
0999,India,English,145,39,6,Reel
